confirm_idx,entry_idx,exit_idx,horizon_end_idx,parent_sign,option_type,confirm_day,entry_day,exit_day,horizon_day,entry_ts,exit_ts,entry_spot,exit_spot,exit_class,holding_bars,structural_outcome,contract_code,expiry,strike,entry_ask,exit_bid,option_entry_ts,option_exit_ts,net_cny,premium_return,entry_premium_cny,exit_premium_cny,intrinsic_at_entry,time_to_expiry_days,spot_move,status
577223,577224,577246.0,578424,-1,P,2024-11-27,2024-11-27,2024-11-27,2024-12-04,2024-11-27 11:14:00+08:00,2024-11-27 13:06:00+08:00,5970.68,6014.25,temporal_completion,22.0,failure,MO2412-P-6000,2024-12-20,6000.0,245.8,232.0,2024-11-27 11:14:04.500000+08:00,2024-11-27 13:06:01+08:00,-1408.0000000000011,-0.056143205858421474,24580.0,23200.0,29.31999999999971,23.0,0.007297326267694748,completed_two_leg
577645,577646,577744.0,578846,1,C,2024-11-29,2024-11-29,2024-11-29,2024-12-06,2024-11-29 10:16:00+08:00,2024-11-29 13:24:00+08:00,6083.53,6199.14,temporal_completion,98.0,recovery,MO2412-C-6100,2024-12-20,6100.0,156.0,231.8,2024-11-29 10:16:04.800000+08:00,2024-11-29 13:24:00.800000+08:00,7552.000000000001,0.48589743589743595,15600.0,23180.0,0.0,21.0,0.019003769193215225,completed_two_leg
577845,577846,578053.0,579046,1,C,2024-12-02,2024-12-02,2024-12-02,2024-12-09,2024-12-02 09:36:00+08:00,2024-12-02 14:33:00+08:00,6218.45,6277.8,temporal_completion,207.0,recovery,MO2412-C-6200,2024-12-20,6200.0,170.6,198.2,2024-12-02 09:36:01.800000+08:00,2024-12-02 14:33:04.300000+08:00,2731.9999999999995,0.1617819460726846,17060.0,19820.0,18.449999999999818,18.0,0.009544179015671173,completed_two_leg
578148,578149,578236.0,579349,1,C,2024-12-03,2024-12-03,2024-12-03,2024-12-10,2024-12-03 10:39:00+08:00,2024-12-03 13:36:00+08:00,6288.45,6253.25,temporal_completion,87.0,recovery,MO2412-C-6300,2024-12-20,6300.0,147.8,136.8,2024-12-03 10:39:07+08:00,2024-12-03 13:36:02.500000+08:00,-1128.0,-0.07442489851150202,14780.000000000002,13680.000000000002,0.0,17.0,-0.005597563787578808,completed_two_leg
578429,578430,578469.0,579630,1,C,2024-12-04,2024-12-04,2024-12-04,2024-12-11,2024-12-04 11:20:00+08:00,2024-12-04 13:29:00+08:00,6290.51,6250.71,temporal_completion,39.0,recovery,MO2412-C-6300,2024-12-20,6300.0,148.4,129.0,2024-12-04 11:20:01.100000+08:00,2024-12-04 13:29:02.100000+08:00,-1968.0000000000005,-0.1307277628032345,14840.0,12900.0,0.0,16.0,-0.006326990975294544,completed_two_leg
579252,579253,579284.0,580453,1,C,2024-12-09,2024-12-09,2024-12-10,2024-12-16,2024-12-09 14:33:00+08:00,2024-12-10 09:34:00+08:00,6305.1,6436.14,temporal_completion,31.0,recovery,MO2412-C-6300,2024-12-20,6300.0,123.6,220.0,2024-12-09 14:33:01.800000+08:00,2024-12-10 09:34:02+08:00,9612.0,0.7799352750809063,12360.0,22000.0,5.100000000000364,11.0,0.020783175524575315,completed_two_leg
579320,579321,579369.0,580521,1,C,2024-12-10,2024-12-10,2024-12-10,2024-12-17,2024-12-10 10:11:00+08:00,2024-12-10 10:59:00+08:00,6451.9,6425.71,temporal_completion,48.0,recovery,MO2412-C-6500,2024-12-20,6500.0,130.6,110.2,2024-12-10 10:11:02.500000+08:00,2024-12-10 10:59:01+08:00,-2067.999999999999,-0.1562021439509953,13060.0,11020.0,0.0,10.0,-0.004059269362513329,completed_two_leg
580174,580175,580213.0,581375,1,C,2024-12-13,2024-12-13,2024-12-13,2024-12-20,2024-12-13 13:55:00+08:00,2024-12-13 14:33:00+08:00,6429.94,6385.26,temporal_completion,38.0,failure,MO2501-C-6400,2025-01-17,6400.0,191.0,174.0,2024-12-13 13:55:10+08:00,2024-12-13 14:33:13+08:00,-1728.0,-0.08900523560209428,19100.0,17400.0,29.9399999999996,35.0,-0.006948742912064376,completed_two_leg
580928,580929,580972.0,582129,-1,P,2024-12-18,2024-12-18,2024-12-19,2024-12-25,2024-12-18 14:29:00+08:00,2024-12-19 09:42:00+08:00,6200.95,6178.79,temporal_completion,43.0,recovery,MO2501-P-6200,2025-01-17,6200.0,207.0,234.8,2024-12-18 14:29:49.700000+08:00,2024-12-19 09:42:02.800000+08:00,2752.000000000001,0.13429951690821262,20700.0,23480.0,0.0,30.0,-0.0035736459736007697,completed_two_leg
581459,581460,581471.0,582660,1,C,2024-12-23,2024-12-23,2024-12-23,2024-12-30,2024-12-23 09:50:00+08:00,2024-12-23 10:01:00+08:00,6245.76,6195.03,temporal_completion,11.0,failure,MO2501-C-6200,2025-01-17,6200.0,169.4,143.6,2024-12-23 09:50:05.600000+08:00,2024-12-23 10:01:02.600000+08:00,-2608.000000000001,-0.15230224321133423,16940.0,14360.0,45.76000000000022,25.0,-0.008122310175222913,completed_two_leg
581684,581685,581699.0,582885,1,C,2024-12-24,2024-12-24,2024-12-24,2024-12-31,2024-12-24 09:35:00+08:00,2024-12-24 09:49:00+08:00,6133.55,6115.1,temporal_completion,14.0,failure,MO2501-C-6100,2025-01-17,6100.0,196.0,186.0,2024-12-24 09:35:02.300000+08:00,2024-12-24 09:49:00.800000+08:00,-1028.0,-0.05102040816326525,19600.0,18600.0,33.55000000000018,24.0,-0.003008045911421564,completed_two_leg
581711,581712,581742.0,582912,1,C,2024-12-24,2024-12-24,2024-12-24,2024-12-31,2024-12-24 10:02:00+08:00,2024-12-24 10:32:00+08:00,6154.61,6114.11,temporal_completion,30.0,failure,MO2501-C-6200,2025-01-17,6200.0,150.4,133.0,2024-12-24 10:02:02.800000+08:00,2024-12-24 10:32:02.800000+08:00,-1768.0000000000005,-0.11569148936170215,15040.0,13300.0,0.0,24.0,-0.006580433203728586,completed_two_leg
581775,581776,581778.0,582976,1,C,2024-12-24,2024-12-24,2024-12-24,2024-12-31,2024-12-24 11:06:00+08:00,2024-12-24 11:08:00+08:00,6114.37,6109.08,parent_failure,2.0,failure,MO2501-C-6100,2025-01-17,6100.0,186.2,183.0,2024-12-24 11:06:01.800000+08:00,2024-12-24 11:08:00.800000+08:00,-347.99999999999886,-0.017185821697099812,18620.0,18300.0,14.36999999999989,24.0,-0.000865174989410189,completed_two_leg
581930,581931,581964.0,583131,-1,P,2024-12-25,2024-12-25,2024-12-25,2025-01-02,2024-12-25 09:41:00+08:00,2024-12-25 10:14:00+08:00,6125.53,6089.92,temporal_completion,33.0,recovery,MO2501-P-6100,2025-01-17,6100.0,192.6,204.4,2024-12-25 09:41:01.200000+08:00,2024-12-25 10:14:02.200000+08:00,1152.0000000000011,0.061266874350986544,19260.0,20440.0,0.0,23.0,-0.00581337451616426,completed_two_leg
582014,582015,582065.0,583215,-1,P,2024-12-25,2024-12-25,2024-12-25,2025-01-02,2024-12-25 11:05:00+08:00,2024-12-25 13:25:00+08:00,6048.22,6082.92,temporal_completion,50.0,recovery,MO2501-P-6000,2025-01-17,6000.0,178.0,158.0,2024-12-25 11:05:02.700000+08:00,2024-12-25 13:25:02.700000+08:00,-2028.0,-0.1123595505617978,17800.0,15800.0,0.0,23.0,0.005737225167073978,completed_two_leg
582133,582134,582161.0,583334,-1,P,2024-12-25,2024-12-25,2024-12-26,2025-01-02,2024-12-25 14:34:00+08:00,2024-12-26 09:31:00+08:00,6065.09,6105.74,temporal_completion,27.0,failure,MO2501-P-6100,2025-01-17,6100.0,214.4,180.8,2024-12-25 14:34:00.700000+08:00,2024-12-26 09:31:02.900000+08:00,-3387.9999999999995,-0.15671641791044777,21440.0,18080.0,34.909999999999854,23.0,0.006702291309774511,completed_two_leg
582652,582653,582755.0,583853,1,C,2024-12-30,2024-12-30,2024-12-30,2025-01-07,2024-12-30 09:43:00+08:00,2024-12-30 11:25:00+08:00,6158.55,6142.91,temporal_completion,102.0,failure,MO2501-C-6200,2025-01-17,6200.0,124.6,112.8,2024-12-30 09:43:02.100000+08:00,2024-12-30 11:25:02.600000+08:00,-1207.9999999999998,-0.0947030497592295,12460.0,11280.0,0.0,18.0,-0.0025395588247234535,completed_two_leg
583114,583115,583137.0,584315,-1,P,2024-12-31,2024-12-31,2025-01-02,2025-01-08,2024-12-31 14:55:00+08:00,2025-01-02 09:47:00+08:00,5967.08,5947.79,temporal_completion,22.0,recovery,MO2501-P-6000,2025-01-17,6000.0,185.6,188.2,2024-12-31 14:55:02.900000+08:00,2025-01-02 09:47:02.900000+08:00,231.99999999999943,0.014008620689655249,18560.0,18820.0,32.92000000000007,17.0,-0.003232736950065984,completed_two_leg
583222,583223,583329.0,584423,-1,P,2025-01-02,2025-01-02,2025-01-02,2025-01-09,2025-01-02 11:13:00+08:00,2025-01-02 14:29:00+08:00,5937.05,5830.62,temporal_completion,106.0,recovery,MO2501-P-5900,2025-01-17,5900.0,138.6,205.4,2025-01-02 11:13:05.900000+08:00,2025-01-02 14:29:01.900000+08:00,6652.000000000001,0.48196248196248215,13860.0,20540.0,0.0,15.0,-0.017926411264853837,completed_two_leg
583364,583365,583372.0,584565,-1,P,2025-01-03,2025-01-03,2025-01-03,2025-01-10,2025-01-03 09:35:00+08:00,2025-01-03 09:42:00+08:00,5752.7,5787.72,temporal_completion,7.0,recovery,MO2501-P-5800,2025-01-17,5800.0,184.0,167.8,2025-01-03 09:35:02.900000+08:00,2025-01-03 09:42:02.900000+08:00,-1647.9999999999989,-0.08804347826086956,18400.0,16780.0,47.30000000000018,14.0,0.0060875762685348445,completed_two_leg
583430,583431,583561.0,584631,-1,P,2025-01-03,2025-01-03,2025-01-03,2025-01-10,2025-01-03 10:41:00+08:00,2025-01-03 14:21:00+08:00,5774.78,5673.81,temporal_completion,130.0,recovery,MO2501-P-5800,2025-01-17,5800.0,174.4,221.4,2025-01-03 10:41:02.400000+08:00,2025-01-03 14:21:02.400000+08:00,4672.0,0.2694954128440368,17440.0,22140.0,25.220000000000255,14.0,-0.017484648765840327,completed_two_leg
583572,583573,583606.0,584773,-1,P,2025-01-03,2025-01-03,2025-01-06,2025-01-10,2025-01-03 14:33:00+08:00,2025-01-06 09:36:00+08:00,5638.5,5634.04,temporal_completion,33.0,recovery,MO2501-P-5600,2025-01-17,5600.0,134.8,127.6,2025-01-03 14:33:02.400000+08:00,2025-01-06 09:36:02.700000+08:00,-748.0000000000017,-0.05341246290801194,13480.000000000002,12760.0,0.0,14.0,-0.0007909905116608718,completed_two_leg
583668,583669,583781.0,584869,-1,P,2025-01-06,2025-01-06,2025-01-06,2025-01-13,2025-01-06 10:39:00+08:00,2025-01-06 14:01:00+08:00,5638.32,5613.24,temporal_completion,112.0,recovery,MO2501-P-5600,2025-01-17,5600.0,126.6,137.2,2025-01-06 10:39:02.700000+08:00,2025-01-06 14:01:02.700000+08:00,1031.9999999999995,0.08372827804107419,12660.0,13719.999999999998,0.0,11.0,-0.004448133486570471,completed_two_leg
583795,583796,583826.0,584996,-1,P,2025-01-06,2025-01-06,2025-01-06,2025-01-13,2025-01-06 14:16:00+08:00,2025-01-06 14:46:00+08:00,5586.87,5602.1,temporal_completion,30.0,recovery,MO2501-P-5600,2025-01-17,5600.0,153.2,138.6,2025-01-06 14:16:02.200000+08:00,2025-01-06 14:46:05.700000+08:00,-1487.9999999999995,-0.09530026109660572,15319.999999999998,13860.0,13.13000000000011,11.0,0.0027260344343076337,completed_two_leg
583924,583925,583994.0,585125,-1,P,2025-01-07,2025-01-07,2025-01-07,2025-01-14,2025-01-07 10:55:00+08:00,2025-01-07 13:34:00+08:00,5603.68,5624.5,temporal_completion,69.0,failure,MO2501-P-5600,2025-01-17,5600.0,126.4,109.2,2025-01-07 10:55:02.800000+08:00,2025-01-07 13:34:02.800000+08:00,-1748.0000000000002,-0.13607594936708867,12640.0,10920.0,0.0,10.0,0.0037154155840446457,completed_two_leg
584081,584082,584227.0,585282,-1,P,2025-01-08,2025-01-08,2025-01-08,2025-01-15,2025-01-08 09:32:00+08:00,2025-01-08 13:27:00+08:00,5661.34,5541.98,temporal_completion,145.0,recovery,MO2501-P-5700,2025-01-17,5700.0,134.0,224.2,2025-01-08 09:32:02.600000+08:00,2025-01-08 13:27:02.100000+08:00,8991.999999999998,0.673134328358209,13400.0,22420.0,38.659999999999854,9.0,-0.021083347758657944,completed_two_leg
584286,584287,584330.0,585487,-1,P,2025-01-08,2025-01-08,2025-01-09,2025-01-15,2025-01-08 14:27:00+08:00,2025-01-09 09:40:00+08:00,5658.86,5687.36,temporal_completion,43.0,failure,MO2501-P-5700,2025-01-17,5700.0,133.6,117.8,2025-01-08 14:27:01.100000+08:00,2025-01-09 09:40:01.200000+08:00,-1607.9999999999998,-0.11826347305389218,13360.0,11780.0,41.14000000000033,9.0,0.005036350077577412,completed_two_leg
584368,584369,584386.0,585569,-1,P,2025-01-09,2025-01-09,2025-01-09,2025-01-16,2025-01-09 10:19:00+08:00,2025-01-09 10:36:00+08:00,5671.88,5696.41,parent_failure,17.0,failure,MO2501-P-5700,2025-01-17,5700.0,131.0,117.0,2025-01-09 10:19:01.700000+08:00,2025-01-09 10:36:02.200000+08:00,-1428.0,-0.10687022900763354,13100.0,11700.0,28.11999999999989,8.0,0.0043248446723131995,completed_two_leg
584588,584589,584622.0,585789,-1,P,2025-01-10,2025-01-10,2025-01-10,2025-01-17,2025-01-10 09:59:00+08:00,2025-01-10 10:32:00+08:00,5663.77,5684.63,temporal_completion,33.0,recovery,MO2502-P-5700,2025-02-21,5700.0,262.0,259.2,2025-01-10 09:59:01.900000+08:00,2025-01-10 10:33:00.400000+08:00,-308.00000000000114,-0.010687022900763399,26200.0,25920.0,36.22999999999956,42.0,0.0036830591637724286,completed_two_leg
584658,584659,584815.0,585859,-1,P,2025-01-10,2025-01-10,2025-01-13,2025-01-17,2025-01-10 11:09:00+08:00,2025-01-13 09:45:00+08:00,5653.79,5500.67,temporal_completion,156.0,recovery,MO2502-P-5700,2025-02-21,5700.0,278.8,364.8,2025-01-10 11:09:08.400000+08:00,2025-01-13 09:45:20.800000+08:00,8572.0,0.3084648493543758,27880.0,36480.0,46.210000000000036,42.0,-0.02708271796440964,completed_two_leg
584888,584889,584976.0,586089,-1,P,2025-01-13,2025-01-13,2025-01-13,2025-01-20,2025-01-13 10:59:00+08:00,2025-01-13 13:56:00+08:00,5558.62,5554.79,temporal_completion,87.0,failure,MO2502-P-5600,2025-02-21,5600.0,264.4,263.6,2025-01-13 11:00:00.300000+08:00,2025-01-13 13:56:05.300000+08:00,-107.99999999999545,-0.0030257186081692478,26439.999999999996,26360.000000000004,41.38000000000011,39.0,-0.0006890199366029748,completed_two_leg
585277,585278,585289.0,586478,1,C,2025-01-14,2025-01-14,2025-01-15,2025-01-21,2025-01-14 14:58:00+08:00,2025-01-15 09:39:00+08:00,5808.03,5769.27,temporal_completion,11.0,recovery,MO2502-C-5800,2025-02-21,5800.0,224.0,194.2,2025-01-14 14:59:59.999000+08:00,2025-01-15 09:39:02.700000+08:00,-3008.000000000001,-0.13303571428571437,22400.0,19420.0,8.029999999999745,38.0,-0.006673519248350912,completed_two_leg
585677,585678,585787.0,586878,1,C,2025-01-16,2025-01-16,2025-01-17,2025-01-23,2025-01-16 13:38:00+08:00,2025-01-17 09:57:00+08:00,5788.46,5774.88,temporal_completion,109.0,recovery,MO2502-C-5800,2025-02-21,5800.0,191.6,189.8,2025-01-16 13:38:00.900000+08:00,2025-01-17 09:57:07.800000+08:00,-207.9999999999983,-0.009394572025052117,19160.0,18980.0,0.0,36.0,-0.002346047135162066,completed_two_leg
586241,586242,586257.0,587442,1,C,2025-01-21,2025-01-21,2025-01-21,2025-02-05,2025-01-21 09:32:00+08:00,2025-01-21 09:47:00+08:00,5904.92,5866.73,temporal_completion,15.0,recovery,MO2502-C-5900,2025-02-21,5900.0,198.0,175.6,2025-01-21 09:32:02.700000+08:00,2025-01-21 09:47:01.200000+08:00,-2268.0000000000005,-0.1131313131313132,19800.0,17560.0,4.920000000000073,31.0,-0.006467488128543697,completed_two_leg
586977,586978,587206.0,588178,1,C,2025-01-24,2025-01-24,2025-01-27,2025-02-10,2025-01-24 09:48:00+08:00,2025-01-27 09:36:00+08:00,5865.76,5916.18,temporal_completion,228.0,recovery,MO2502-C-5900,2025-02-21,5900.0,163.6,185.6,2025-01-24 09:48:02.200000+08:00,2025-01-27 09:36:02.700000+08:00,2172.0,0.13447432762836176,16360.0,18560.0,0.0,28.0,0.008595646599929063,completed_two_leg
588135,588136,588171.0,589336,1,C,2025-02-07,2025-02-07,2025-02-10,2025-02-14,2025-02-07 14:36:00+08:00,2025-02-10 09:41:00+08:00,6096.97,6139.1,temporal_completion,35.0,recovery,MO2502-C-6100,2025-02-21,6100.0,106.6,131.2,2025-02-07 14:36:01.500000+08:00,2025-02-10 09:41:02+08:00,2431.9999999999995,0.23076923076923084,10660.0,13119.999999999998,0.0,14.0,0.006909989716203269,completed_two_leg
588501,588502,588759.0,589702,1,C,2025-02-11,2025-02-11,2025-02-12,2025-02-18,2025-02-11 11:12:00+08:00,2025-02-12 11:29:00+08:00,6175.9,6215.69,temporal_completion,257.0,recovery,MO2502-C-6200,2025-02-21,6200.0,87.8,92.4,2025-02-11 11:12:02.100000+08:00,2025-02-12 11:29:02.500000+08:00,432.00000000000085,0.05239179954441919,8780.0,9240.0,0.0,10.0,0.006442785666866291,completed_two_leg
588839,588840,588891.0,590040,1,C,2025-02-12,2025-02-12,2025-02-13,2025-02-19,2025-02-12 14:20:00+08:00,2025-02-13 09:41:00+08:00,6256.95,6240.82,temporal_completion,51.0,recovery,MO2502-C-6300,2025-02-21,6300.0,70.6,59.0,2025-02-12 14:20:01.500000+08:00,2025-02-13 09:41:02.200000+08:00,-1187.9999999999995,-0.1643059490084985,7059.999999999999,5900.0,0.0,9.0,-0.002577933338128058,completed_two_leg
588913,588914,588943.0,590114,1,C,2025-02-13,2025-02-13,2025-02-13,2025-02-20,2025-02-13 10:04:00+08:00,2025-02-13 10:33:00+08:00,6268.37,6228.16,temporal_completion,29.0,recovery,MO2502-C-6300,2025-02-21,6300.0,72.8,59.6,2025-02-13 10:04:02.200000+08:00,2025-02-13 10:33:02.700000+08:00,-1347.9999999999995,-0.18131868131868123,7280.0,5960.0,0.0,8.0,-0.006414745779205755,completed_two_leg
589199,589200,589289.0,590400,1,C,2025-02-14,2025-02-14,2025-02-14,2025-02-21,2025-02-14 10:50:00+08:00,2025-02-14 13:49:00+08:00,6234.5,6207.55,temporal_completion,89.0,recovery,MO2503-C-6200,2025-03-21,6200.0,187.6,168.6,2025-02-14 10:50:01.400000+08:00,2025-02-14 13:49:01.900000+08:00,-1928.0,-0.1012793176972282,18760.0,16860.0,34.5,35.0,-0.004322720346459197,completed_two_leg
589426,589427,589490.0,590627,1,C,2025-02-17,2025-02-17,2025-02-17,2025-02-24,2025-02-17 10:37:00+08:00,2025-02-17 13:10:00+08:00,6302.08,6261.61,temporal_completion,63.0,failure,MO2503-C-6300,2025-03-21,6300.0,158.8,134.2,2025-02-17 10:37:02.100000+08:00,2025-02-17 13:10:04.100000+08:00,-2488.0000000000023,-0.15491183879093218,15880.000000000002,13419.999999999998,2.0799999999999272,32.0,-0.006421689347009263,completed_two_leg
590144,590145,590207.0,591345,-1,P,2025-02-20,2025-02-20,2025-02-20,2025-02-27,2025-02-20 10:35:00+08:00,2025-02-20 13:07:00+08:00,6280.6,6312.39,parent_failure,62.0,failure,MO2503-P-6300,2025-03-21,6300.0,215.4,200.0,2025-02-20 10:35:00.900000+08:00,2025-02-20 13:07:00.900000+08:00,-1568.0000000000005,-0.07149489322191271,21540.0,20000.0,19.399999999999636,29.0,0.005061618316721361,completed_two_leg
590764,590765,590801.0,591965,1,C,2025-02-24,2025-02-24,2025-02-25,2025-03-03,2025-02-24 14:25:00+08:00,2025-02-25 09:31:00+08:00,6453.15,6378.88,temporal_completion,36.0,recovery,MO2503-C-6500,2025-03-21,6500.0,101.6,84.2,2025-02-24 14:25:04.300000+08:00,2025-02-25 09:31:02.900000+08:00,-1767.999999999999,-0.17125984251968496,10160.0,8420.0,0.0,25.0,-0.011509107955029685,completed_two_leg
591455,591456,591522.0,592656,1,C,2025-02-27,2025-02-27,2025-02-28,2025-03-06,2025-02-27 13:56:00+08:00,2025-02-28 09:32:00+08:00,6450.11,6444.21,temporal_completion,66.0,failure,MO2503-C-6500,2025-03-21,6500.0,99.8,100.8,2025-02-27 13:56:02.600000+08:00,2025-02-28 09:32:02.500000+08:00,72.0,0.01002004008016022,9980.0,10080.0,0.0,22.0,-0.0009147130824125327,completed_two_leg
591612,591613,,592813,-1,P,2025-02-28,2025-02-28,,,2025-02-28 11:03:00+08:00,,6360.4,,,,recovery,,,,,,,,,,,,,,,entry_invalid
591855,591856,592017.0,593056,-1,P,2025-03-03,2025-03-03,2025-03-04,2025-03-10,2025-03-03 11:06:00+08:00,2025-03-04 09:47:00+08:00,6339.4,6286.54,temporal_completion,161.0,recovery,MO2503-P-6300,2025-03-21,6300.0,146.8,163.0,2025-03-03 11:06:02.500000+08:00,2025-03-04 09:47:01.900000+08:00,1591.9999999999989,0.11035422343324242,14680.000000000002,16300.0,0.0,18.0,-0.008338328548442964,completed_two_leg
592255,592256,592410.0,593456,-1,P,2025-03-05,2025-03-05,2025-03-05,2025-03-12,2025-03-05 09:46:00+08:00,2025-03-05 13:50:00+08:00,6369.47,6362.48,temporal_completion,154.0,failure,MO2503-P-6400,2025-03-21,6400.0,198.2,187.0,2025-03-05 09:46:02.300000+08:00,2025-03-05 13:50:01.800000+08:00,-1147.9999999999989,-0.056508577194752774,19820.0,18700.0,30.529999999999745,16.0,-0.0010974225485009814,completed_two_leg
592961,592962,592996.0,594162,1,C,2025-03-10,2025-03-10,2025-03-10,2025-03-17,2025-03-10 09:32:00+08:00,2025-03-10 10:06:00+08:00,6538.31,6495.33,temporal_completion,34.0,recovery,MO2503-C-6500,2025-03-21,6500.0,96.0,72.0,2025-03-10 09:32:02.700000+08:00,2025-03-10 10:06:02.700000+08:00,-2428.0,-0.25,9600.0,7200.0,38.3100000000004,11.0,-0.0065735641167213865,completed_two_leg
594495,594496,594717.0,595696,-1,P,2025-03-18,2025-03-18,2025-03-19,2025-03-25,2025-03-18 11:06:00+08:00,2025-03-19 10:47:00+08:00,6586.87,6582.55,temporal_completion,221.0,recovery,MO2504-P-6600,2025-04-18,6600.0,242.4,239.2,2025-03-18 11:06:17.200000+08:00,2025-03-19 10:47:11.400000+08:00,-348.0000000000017,-0.01320132013201325,24240.0,23920.0,13.13000000000011,31.0,-0.0006558501989563092,completed_two_leg
595338,595339,595351.0,596539,1,C,2025-03-21,2025-03-21,2025-03-21,2025-03-28,2025-03-21 14:39:00+08:00,2025-03-21 14:51:00+08:00,6435.11,6405.18,parent_failure,12.0,failure,MO2504-C-6400,2025-04-18,6400.0,128.6,121.2,2025-03-21 14:39:00.500000+08:00,2025-03-21 14:51:02.500000+08:00,-767.9999999999991,-0.05754276827371685,12860.0,12120.0,35.10999999999967,28.0,-0.004651047146047138,completed_two_leg
595636,595637,595734.0,596837,-1,P,2025-03-25,2025-03-25,2025-03-25,2025-04-01,2025-03-25 10:07:00+08:00,2025-03-25 13:14:00+08:00,6329.88,6338.09,temporal_completion,97.0,recovery,MO2504-P-6300,2025-04-18,6300.0,172.0,161.8,2025-03-25 10:07:01.100000+08:00,2025-03-25 13:14:01.100000+08:00,-1047.9999999999989,-0.059302325581395254,17200.0,16180.000000000002,0.0,24.0,0.0012970230083351186,completed_two_leg
596953,596954,597069.0,598154,-1,P,2025-04-01,2025-04-01,2025-04-02,2025-04-09,2025-04-01 13:34:00+08:00,2025-04-02 09:59:00+08:00,6255.81,6295.55,temporal_completion,115.0,recovery,MO2504-P-6300,2025-04-18,6300.0,172.4,139.0,2025-04-01 13:34:01.700000+08:00,2025-04-02 09:59:02.300000+08:00,-3368.0000000000005,-0.19373549883990726,17240.0,13900.0,44.1899999999996,17.0,0.006352494720907487,completed_two_leg
597612,597613,597726.0,598813,-1,P,2025-04-07,2025-04-07,2025-04-07,2025-04-14,2025-04-07 11:03:00+08:00,2025-04-07 14:26:00+08:00,5680.17,5477.1,temporal_completion,113.0,recovery,MO2504-P-5700,2025-04-18,5700.0,210.8,412.0,2025-04-07 11:03:02.400000+08:00,2025-04-07 14:26:02.400000+08:00,20092.0,0.954459203036053,21080.0,41200.0,19.829999999999927,11.0,-0.035750690560317655,completed_two_leg
597751,597752,597761.0,598952,-1,P,2025-04-07,2025-04-07,2025-04-08,2025-04-14,2025-04-07 14:52:00+08:00,2025-04-08 09:31:00+08:00,5482.75,5576.24,temporal_completion,9.0,recovery,MO2504-P-5500,2025-04-18,5500.0,309.0,155.4,2025-04-07 14:52:11.400000+08:00,2025-04-08 09:31:02+08:00,-15388.0,-0.4970873786407767,30900.0,15540.0,17.25,11.0,0.017051662030915127,completed_two_leg
597955,597956,597978.0,599156,-1,P,2025-04-08,2025-04-08,2025-04-08,2025-04-15,2025-04-08 14:16:00+08:00,2025-04-08 14:38:00+08:00,5441.0,5471.19,temporal_completion,22.0,recovery,MO2504-P-5400,2025-04-18,5400.0,193.0,170.4,2025-04-08 14:16:04.500000+08:00,2025-04-08 14:38:00.500000+08:00,-2287.9999999999995,-0.11709844559585492,19300.0,17040.0,0.0,10.0,0.005548612387428653,completed_two_leg
598095,598096,,599296,-1,P,2025-04-09,2025-04-09,,,2025-04-09 11:06:00+08:00,,5524.52,,,,recovery,,,,,,,,,,,,,,,entry_invalid
598115,598116,598122.0,599316,1,C,2025-04-09,2025-04-09,2025-04-09,2025-04-16,2025-04-09 11:26:00+08:00,2025-04-09 13:02:00+08:00,5555.77,5526.67,temporal_completion,6.0,recovery,MO2504-C-5600,2025-04-18,5600.0,124.6,103.8,2025-04-09 11:26:02.300000+08:00,2025-04-09 13:02:02.800000+08:00,-2107.9999999999995,-0.1669341894060995,12460.0,10380.0,0.0,9.0,-0.0052377978210041976,completed_two_leg
598136,598137,598306.0,599337,1,C,2025-04-09,2025-04-09,2025-04-10,2025-04-16,2025-04-09 13:17:00+08:00,2025-04-10 10:36:00+08:00,5571.11,5840.0,temporal_completion,169.0,recovery,MO2504-C-5600,2025-04-18,5600.0,129.0,263.2,2025-04-09 13:17:02.300000+08:00,2025-04-10 10:36:10.500000+08:00,13391.999999999998,1.0403100775193797,12900.0,26320.0,0.0,9.0,0.048265067464114075,completed_two_leg
598402,598403,598462.0,599603,1,C,2025-04-10,2025-04-10,2025-04-10,2025-04-17,2025-04-10 13:43:00+08:00,2025-04-10 14:42:00+08:00,5828.22,5790.35,temporal_completion,59.0,recovery,MO2504-C-5800,2025-04-18,5800.0,115.2,89.8,2025-04-10 13:43:02.500000+08:00,2025-04-10 14:42:02.500000+08:00,-2568.0000000000005,-0.22048611111111116,11520.0,8980.0,28.220000000000255,8.0,-0.0064976956943972874,completed_two_leg
599125,599126,599211.0,600326,1,C,2025-04-15,2025-04-15,2025-04-16,2025-04-22,2025-04-15 13:46:00+08:00,2025-04-16 09:41:00+08:00,5915.21,5873.57,temporal_completion,85.0,failure,MO2505-C-5900,2025-05-16,5900.0,120.0,101.0,2025-04-15 13:46:13+08:00,2025-04-16 09:41:01.100000+08:00,-1928.0,-0.15833333333333333,12000.0,10100.0,15.210000000000036,31.0,-0.007039479578916152,completed_two_leg
