pair_id,event_day,side,eligible,reason
000688.SH:R1_A:267515:307376,2025-02-28,SHORT,True,complete_common_path
000688.SH:R1_A:267538:274972,2025-02-28,SHORT,True,complete_common_path
000688.SH:R1_A:267572:289650,2025-02-28,SHORT,True,complete_common_path
000688.SH:R1_A:267589:269741,2025-02-28,SHORT,True,complete_common_path
000688.SH:R1_A:267610:308641,2025-03-03,SHORT,True,complete_common_path
000688.SH:R1_A:267850:308641,2025-03-04,SHORT,True,complete_common_path
000688.SH:R1_A:267873:306531,2025-03-04,SHORT,True,complete_common_path
000688.SH:R1_A:267889:296671,2025-03-04,SHORT,True,complete_common_path
000688.SH:R1_A:267904:311837,2025-03-04,LONG,True,complete_common_path
000688.SH:R1_A:267993:289850,2025-03-04,LONG,True,complete_common_path
000688.SH:R1_A:268026:313874,2025-03-04,LONG,True,complete_common_path
000688.SH:R1_A:268102:308899,2025-03-05,LONG,True,complete_common_path
000688.SH:R1_A:268122:290205,2025-03-05,LONG,True,complete_common_path
000688.SH:R1_A:268282:273322,2025-03-05,SHORT,True,complete_common_path
000688.SH:R1_A:268422:275394,2025-03-06,LONG,True,complete_common_path
000688.SH:R1_A:268494:308096,2025-03-06,LONG,True,complete_common_path
000688.SH:R1_A:268622:311823,2025-03-07,SHORT,True,complete_common_path
000688.SH:R1_A:268805:313939,2025-03-10,SHORT,True,complete_common_path
000688.SH:R1_A:268877:284000,2025-03-10,SHORT,True,complete_common_path
000688.SH:R1_A:268967:275698,2025-03-10,SHORT,True,complete_common_path
000688.SH:R1_A:269243:269242,2025-03-11,SHORT,True,complete_common_path
000688.SH:R1_A:269287:281045,2025-03-12,SHORT,True,complete_common_path
000688.SH:R1_A:269323:315165,2025-03-12,LONG,True,complete_common_path
000688.SH:R1_A:269742:269741,2025-03-13,SHORT,True,complete_common_path
000688.SH:R1_A:270982:270979,2025-03-21,SHORT,True,complete_common_path
000688.SH:R1_A:271189:269741,2025-03-21,SHORT,True,complete_common_path
000688.SH:R1_A:271455:271449,2025-03-25,SHORT,True,complete_common_path
000688.SH:R1_A:271681:292561,2025-03-26,LONG,True,complete_common_path
000688.SH:R1_A:271890:280793,2025-03-26,SHORT,True,complete_common_path
000688.SH:R1_A:271958:276034,2025-03-27,SHORT,True,complete_common_path
000688.SH:R1_A:272162:292567,2025-03-28,LONG,True,complete_common_path
000688.SH:R1_A:272407:272406,2025-03-31,LONG,True,complete_common_path
000688.SH:R1_A:272439:297871,2025-03-31,SHORT,True,complete_common_path
000688.SH:R1_A:272552:270869,2025-03-31,SHORT,True,complete_common_path
000688.SH:R1_A:272607:280996,2025-03-31,SHORT,True,complete_common_path
000688.SH:R1_A:272749:308012,2025-04-01,LONG,True,complete_common_path
000688.SH:R1_A:273393:308191,2025-04-07,SHORT,True,complete_common_path
000688.SH:R1_A:273406:296921,2025-04-07,LONG,True,complete_common_path
000688.SH:R1_A:273431:296722,2025-04-07,LONG,True,complete_common_path
000688.SH:R1_A:273498:303741,2025-04-07,SHORT,True,complete_common_path
000688.SH:R1_A:273569:269741,2025-04-07,SHORT,True,complete_common_path
000688.SH:R1_A:273618:295938,2025-04-08,LONG,True,complete_common_path
000688.SH:R1_A:273788:278339,2025-04-08,SHORT,True,complete_common_path
000688.SH:R1_A:273847:308174,2025-04-09,SHORT,True,complete_common_path
000688.SH:R1_A:273878:295952,2025-04-09,LONG,True,complete_common_path
000688.SH:R1_A:273916:306553,2025-04-09,LONG,True,complete_common_path
000688.SH:R1_A:273954:306590,2025-04-09,LONG,True,complete_common_path
000688.SH:R1_A:273985:313560,2025-04-09,SHORT,True,complete_common_path
000688.SH:R1_A:274033:313619,2025-04-09,LONG,True,complete_common_path
000688.SH:R1_A:274083:308907,2025-04-10,LONG,True,complete_common_path
000688.SH:R1_A:274180:306590,2025-04-10,LONG,True,complete_common_path
000688.SH:R1_A:274223:312121,2025-04-10,LONG,True,complete_common_path
000688.SH:R1_A:274268:311968,2025-04-10,LONG,True,complete_common_path
000688.SH:R1_A:274300:296871,2025-04-10,SHORT,True,complete_common_path
000688.SH:R1_A:274331:316561,2025-04-11,SHORT,True,complete_common_path
000688.SH:R1_A:274469:311910,2025-04-11,LONG,True,complete_common_path
000688.SH:R1_A:275724:270687,2025-04-18,SHORT,True,complete_common_path
000688.SH:R1_A:276774:276773,2025-04-25,SHORT,True,complete_common_path
000688.SH:R1_A:277211:277210,2025-04-29,SHORT,True,complete_common_path
000688.SH:R1_A:277468:277467,2025-04-30,SHORT,True,complete_common_path
000688.SH:R1_A:278013:278009,2025-05-07,LONG,True,complete_common_path
000688.SH:R1_A:279253:279252,2025-05-14,LONG,True,complete_common_path
000688.SH:R1_A:279449:275609,2025-05-15,SHORT,True,complete_common_path
000688.SH:R1_A:279771:279766,2025-05-16,SHORT,True,complete_common_path
000688.SH:R1_A:280083:280081,2025-05-20,SHORT,True,complete_common_path
000688.SH:R1_A:281145:281144,2025-05-26,SHORT,True,complete_common_path
000688.SH:R1_A:281290:288244,2025-05-27,SHORT,True,complete_common_path
000688.SH:R1_A:281682:281675,2025-05-28,SHORT,True,complete_common_path
000688.SH:R1_A:281859:312353,2025-05-29,SHORT,True,complete_common_path
000688.SH:R1_A:283006:283005,2025-06-06,LONG,True,complete_common_path
000688.SH:R1_A:283441:283440,2025-06-10,LONG,True,complete_common_path
000688.SH:R1_A:283725:283724,2025-06-11,SHORT,True,complete_common_path
000688.SH:R1_A:284067:284066,2025-06-12,SHORT,True,complete_common_path
000688.SH:R1_A:284180:278664,2025-06-13,SHORT,True,complete_common_path
000688.SH:R1_A:284379:286773,2025-06-13,SHORT,True,complete_common_path
000688.SH:R1_A:284900:284899,2025-06-18,SHORT,True,complete_common_path
000688.SH:R1_A:285281:285280,2025-06-19,LONG,True,complete_common_path
000688.SH:R1_A:285648:285646,2025-06-23,SHORT,True,complete_common_path
000688.SH:R1_A:285971:285968,2025-06-24,LONG,True,complete_common_path
000688.SH:R1_A:286198:270350,2025-06-25,LONG,True,complete_common_path
000688.SH:R1_A:286339:270495,2025-06-26,LONG,True,complete_common_path
000688.SH:R1_A:286424:312097,2025-06-26,LONG,True,complete_common_path
000688.SH:R1_A:287916:287915,2025-07-04,SHORT,True,complete_common_path
000688.SH:R1_A:289126:289125,2025-07-11,LONG,True,complete_common_path
000688.SH:R1_A:289224:288508,2025-07-14,LONG,True,complete_common_path
000688.SH:R1_A:289872:289871,2025-07-16,LONG,True,complete_common_path
000688.SH:R1_A:290236:290235,2025-07-18,LONG,True,complete_common_path
000688.SH:R1_A:290720:290718,2025-07-22,LONG,True,complete_common_path
000688.SH:R1_A:290851:270210,2025-07-22,LONG,True,complete_common_path
000688.SH:R1_A:291137:291136,2025-07-24,LONG,True,complete_common_path
000688.SH:R1_A:291328:270193,2025-07-24,LONG,True,complete_common_path
000688.SH:R1_A:291387:270241,2025-07-25,LONG,True,complete_common_path
000688.SH:R1_A:291621:308903,2025-07-28,LONG,True,complete_common_path
000688.SH:R1_A:291913:291909,2025-07-29,LONG,True,complete_common_path
000688.SH:R1_A:292087:280583,2025-07-30,LONG,True,complete_common_path
000688.SH:R1_A:292144:276088,2025-07-30,LONG,True,complete_common_path
000688.SH:R1_A:292306:302384,2025-07-30,SHORT,True,complete_common_path
000688.SH:R1_A:292576:292575,2025-08-01,SHORT,True,complete_common_path
000688.SH:R1_A:292806:307440,2025-08-04,SHORT,True,complete_common_path
000688.SH:R1_A:293427:293424,2025-08-06,SHORT,True,complete_common_path
000688.SH:R1_A:293592:277047,2025-08-07,LONG,True,complete_common_path
000688.SH:R1_A:293857:293856,2025-08-08,SHORT,True,complete_common_path
000688.SH:R1_A:294049:276045,2025-08-11,SHORT,True,complete_common_path
000688.SH:R1_A:294138:270613,2025-08-11,SHORT,True,complete_common_path
000688.SH:R1_A:294263:288253,2025-08-12,LONG,True,complete_common_path
000688.SH:R1_A:294333:288349,2025-08-12,LONG,True,complete_common_path
000688.SH:R1_A:294420:305222,2025-08-12,LONG,True,complete_common_path
000688.SH:R1_A:294625:270613,2025-08-13,SHORT,True,complete_common_path
000688.SH:R1_A:294682:273299,2025-08-13,SHORT,True,complete_common_path
000688.SH:R1_A:294775:275325,2025-08-14,LONG,True,complete_common_path
000688.SH:R1_A:295214:295213,2025-08-18,LONG,True,complete_common_path
000688.SH:R1_A:295284:291912,2025-08-18,LONG,True,complete_common_path
000688.SH:R1_A:295315:312089,2025-08-18,LONG,True,complete_common_path
000688.SH:R1_A:295352:309042,2025-08-18,LONG,True,complete_common_path
000688.SH:R1_A:295957:295956,2025-08-21,LONG,True,complete_common_path
000688.SH:R1_A:296176:296899,2025-08-22,LONG,True,complete_common_path
000688.SH:R1_A:296194:295952,2025-08-22,LONG,True,complete_common_path
000688.SH:R1_A:296205:308915,2025-08-22,LONG,True,complete_common_path
000688.SH:R1_A:296228:311848,2025-08-22,LONG,True,complete_common_path
000688.SH:R1_A:296309:275430,2025-08-22,LONG,True,complete_common_path
000688.SH:R1_A:296413:295945,2025-08-25,LONG,True,complete_common_path
000688.SH:R1_A:297016:297015,2025-08-27,LONG,True,complete_common_path
000688.SH:R1_A:297097:307431,2025-08-27,SHORT,True,complete_common_path
000688.SH:R1_A:297122:296654,2025-08-28,SHORT,True,complete_common_path
000688.SH:R1_A:297151:295952,2025-08-28,LONG,True,complete_common_path
000688.SH:R1_A:297178:275338,2025-08-28,LONG,True,complete_common_path
000688.SH:R1_A:297199:275368,2025-08-28,LONG,True,complete_common_path
000688.SH:R1_A:297218:275369,2025-08-28,LONG,True,complete_common_path
000688.SH:R1_A:297282:297998,2025-08-28,SHORT,True,complete_common_path
000688.SH:R1_A:297327:275459,2025-08-28,LONG,True,complete_common_path
000688.SH:R1_A:297366:276249,2025-08-29,LONG,True,complete_common_path
000688.SH:R1_A:297385:296888,2025-08-29,SHORT,True,complete_common_path
000688.SH:R1_A:297454:296978,2025-08-29,LONG,True,complete_common_path
000688.SH:R1_A:297543:269242,2025-08-29,SHORT,True,complete_common_path
000688.SH:R1_A:297624:308428,2025-09-01,LONG,True,complete_common_path
000688.SH:R1_A:298011:298010,2025-09-02,SHORT,True,complete_common_path
000688.SH:R1_A:298101:307440,2025-09-03,SHORT,True,complete_common_path
000688.SH:R1_A:298138:306040,2025-09-03,SHORT,True,complete_common_path
000688.SH:R1_A:298202:306600,2025-09-03,LONG,True,complete_common_path
000688.SH:R1_A:298212:306601,2025-09-03,LONG,True,complete_common_path
000688.SH:R1_A:298227:273010,2025-09-03,SHORT,True,complete_common_path
000688.SH:R1_A:298246:308789,2025-09-03,SHORT,True,complete_common_path
000688.SH:R1_A:298280:273323,2025-09-03,SHORT,True,complete_common_path
000688.SH:R1_A:298316:275278,2025-09-03,LONG,True,complete_common_path
000688.SH:R1_A:298349:296670,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298371:308676,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298398:308699,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298418:303696,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298444:308788,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298459:288600,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298501:302343,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298532:307409,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298547:307433,2025-09-04,SHORT,True,complete_common_path
000688.SH:R1_A:298659:260993,2025-09-05,LONG,True,complete_common_path
000688.SH:R1_A:298711:311923,2025-09-05,LONG,True,complete_common_path
000688.SH:R1_A:298756:311952,2025-09-05,LONG,True,complete_common_path
000688.SH:R1_A:298803:314883,2025-09-08,LONG,True,complete_common_path
000688.SH:R1_A:298815:314887,2025-09-08,LONG,True,complete_common_path
000688.SH:R1_A:298832:297869,2025-09-08,SHORT,True,complete_common_path
000688.SH:R1_A:298865:311848,2025-09-08,LONG,True,complete_common_path
000688.SH:R1_A:298895:307308,2025-09-08,SHORT,True,complete_common_path
000688.SH:R1_A:299026:307413,2025-09-08,SHORT,True,complete_common_path
000688.SH:R1_A:299044:276252,2025-09-09,LONG,True,complete_common_path
000688.SH:R1_A:299047:288258,2025-09-09,LONG,True,complete_common_path
000688.SH:R1_A:299073:276045,2025-09-09,SHORT,True,complete_common_path
000688.SH:R1_A:299173:308308,2025-09-09,SHORT,True,complete_common_path
000688.SH:R1_A:299220:269223,2025-09-09,SHORT,True,complete_common_path
000688.SH:R1_A:299241:276438,2025-09-09,SHORT,True,complete_common_path
000688.SH:R1_A:299413:265562,2025-09-10,SHORT,True,complete_common_path
000688.SH:R1_A:299435:265589,2025-09-10,SHORT,True,complete_common_path
000688.SH:R1_A:299528:288967,2025-09-11,LONG,True,complete_common_path
000688.SH:R1_A:299621:275376,2025-09-11,LONG,True,complete_common_path
000688.SH:R1_A:299664:261002,2025-09-11,LONG,True,complete_common_path
000688.SH:R1_A:299767:295944,2025-09-12,LONG,True,complete_common_path
000688.SH:R1_A:299787:260428,2025-09-12,LONG,True,complete_common_path
000688.SH:R1_A:299822:270563,2025-09-12,SHORT,True,complete_common_path
000688.SH:R1_A:299904:307348,2025-09-12,SHORT,True,complete_common_path
000688.SH:R1_A:299970:283409,2025-09-12,LONG,True,complete_common_path
000688.SH:R1_A:300007:288256,2025-09-15,LONG,True,complete_common_path
000688.SH:R1_A:300018:288267,2025-09-15,LONG,True,complete_common_path
000688.SH:R1_A:300083:295029,2025-09-15,SHORT,True,complete_common_path
000688.SH:R1_A:300257:260899,2025-09-16,LONG,True,complete_common_path
000688.SH:R1_A:300276:308910,2025-09-16,LONG,True,complete_common_path
000688.SH:R1_A:300302:311824,2025-09-16,SHORT,True,complete_common_path
000688.SH:R1_A:300313:277037,2025-09-16,LONG,True,complete_common_path
000688.SH:R1_A:300324:297909,2025-09-16,SHORT,True,complete_common_path
000688.SH:R1_A:300527:275073,2025-09-17,LONG,True,complete_common_path
000688.SH:R1_A:300731:306494,2025-09-18,LONG,True,complete_common_path
000688.SH:R1_A:300742:296900,2025-09-18,LONG,True,complete_common_path
000688.SH:R1_A:300780:275339,2025-09-18,LONG,True,complete_common_path
000688.SH:R1_A:300921:274979,2025-09-18,SHORT,True,complete_common_path
000688.SH:R1_A:300977:295932,2025-09-19,LONG,True,complete_common_path
000688.SH:R1_A:301066:293849,2025-09-19,SHORT,True,complete_common_path
000688.SH:R1_A:301134:265614,2025-09-19,SHORT,True,complete_common_path
000688.SH:R1_A:301149:302342,2025-09-19,SHORT,True,complete_common_path
000688.SH:R1_A:301214:309858,2025-09-22,SHORT,True,complete_common_path
000688.SH:R1_A:301232:273178,2025-09-22,SHORT,True,complete_common_path
000688.SH:R1_A:301316:285230,2025-09-22,LONG,True,complete_common_path
000688.SH:R1_A:301354:311909,2025-09-22,LONG,True,complete_common_path
000688.SH:R1_A:301512:303664,2025-09-23,SHORT,True,complete_common_path
000688.SH:R1_A:301578:276378,2025-09-23,SHORT,True,complete_common_path
000688.SH:R1_A:301699:295933,2025-09-24,LONG,True,complete_common_path
000688.SH:R1_A:301727:308919,2025-09-24,LONG,True,complete_common_path
000688.SH:R1_A:301746:311846,2025-09-24,LONG,True,complete_common_path
000688.SH:R1_A:301811:261000,2025-09-24,LONG,True,complete_common_path
000688.SH:R1_A:301973:282272,2025-09-25,LONG,True,complete_common_path
000688.SH:R1_A:301997:282308,2025-09-25,LONG,True,complete_common_path
000688.SH:R1_A:302046:308068,2025-09-25,LONG,True,complete_common_path
000688.SH:R1_A:302076:262231,2025-09-25,LONG,True,complete_common_path
000688.SH:R1_A:302392:302391,2025-09-26,SHORT,True,complete_common_path
000688.SH:R1_A:302410:307440,2025-09-29,SHORT,True,complete_common_path
000688.SH:R1_A:302462:303673,2025-09-29,SHORT,True,complete_common_path
000688.SH:R1_A:302608:264659,2025-09-29,LONG,True,complete_common_path
000688.SH:R1_A:302663:314906,2025-09-30,LONG,True,complete_common_path
000688.SH:R1_A:302682:295952,2025-09-30,LONG,True,complete_common_path
000688.SH:R1_A:302703:315179,2025-09-30,LONG,True,complete_common_path
000688.SH:R1_A:302747:273209,2025-09-30,SHORT,True,complete_common_path
000688.SH:R1_A:302791:270647,2025-09-30,SHORT,True,complete_common_path
000688.SH:R1_A:302801:302337,2025-09-30,LONG,True,complete_common_path
000688.SH:R1_A:302824:264673,2025-09-30,LONG,True,complete_common_path
000688.SH:R1_A:302859:296861,2025-09-30,SHORT,True,complete_common_path
000688.SH:R1_A:302898:296898,2025-10-09,LONG,True,complete_common_path
000688.SH:R1_A:302950:275368,2025-10-09,LONG,True,complete_common_path
000688.SH:R1_A:302959:275368,2025-10-09,LONG,True,complete_common_path
000688.SH:R1_A:302971:275369,2025-10-09,LONG,True,complete_common_path
000688.SH:R1_A:303147:273388,2025-10-10,SHORT,True,complete_common_path
000688.SH:R1_A:303259:308280,2025-10-10,SHORT,True,complete_common_path
000688.SH:R1_A:303368:308186,2025-10-13,SHORT,True,complete_common_path
000688.SH:R1_A:303750:303749,2025-10-14,SHORT,True,complete_common_path
000688.SH:R1_A:303815:289650,2025-10-14,SHORT,True,complete_common_path
000688.SH:R1_A:303843:307440,2025-10-15,SHORT,True,complete_common_path
000688.SH:R1_A:303857:296654,2025-10-15,SHORT,True,complete_common_path
000688.SH:R1_A:303897:296938,2025-10-15,LONG,True,complete_common_path
000688.SH:R1_A:303955:296758,2025-10-15,LONG,True,complete_common_path
000688.SH:R1_A:303971:288603,2025-10-15,SHORT,True,complete_common_path
000688.SH:R1_A:304019:296832,2025-10-15,LONG,True,complete_common_path
000688.SH:R1_A:304082:288250,2025-10-16,LONG,True,complete_common_path
000688.SH:R1_A:304098:288254,2025-10-16,LONG,True,complete_common_path
000688.SH:R1_A:304148:270299,2025-10-16,LONG,True,complete_common_path
000688.SH:R1_A:304380:297905,2025-10-17,SHORT,True,complete_common_path
000688.SH:R1_A:304548:269989,2025-10-17,SHORT,True,complete_common_path
000688.SH:R1_A:304562:308169,2025-10-20,SHORT,True,complete_common_path
000688.SH:R1_A:304614:296931,2025-10-20,LONG,True,complete_common_path
000688.SH:R1_A:304806:289686,2025-10-21,SHORT,True,complete_common_path
000688.SH:R1_A:304881:289742,2025-10-21,SHORT,True,complete_common_path
000688.SH:R1_A:304920:276626,2025-10-21,SHORT,True,complete_common_path
000688.SH:R1_A:304979:264659,2025-10-21,LONG,True,complete_common_path
000688.SH:R1_A:305233:305230,2025-10-22,LONG,True,complete_common_path
000688.SH:R1_A:305356:308714,2025-10-23,SHORT,True,complete_common_path
000688.SH:R1_A:305528:296897,2025-10-24,LONG,True,complete_common_path
000688.SH:R1_A:305538:295945,2025-10-24,LONG,True,complete_common_path
000688.SH:R1_A:305602:275360,2025-10-24,LONG,True,complete_common_path
000688.SH:R1_A:305689:296818,2025-10-24,LONG,True,complete_common_path
000688.SH:R1_A:305782:296903,2025-10-27,LONG,True,complete_common_path
000688.SH:R1_A:306048:306047,2025-10-28,SHORT,True,complete_common_path
000688.SH:R1_A:306092:295786,2025-10-28,LONG,True,complete_common_path
000688.SH:R1_A:306117:306569,2025-10-28,LONG,True,complete_common_path
000688.SH:R1_A:306204:274979,2025-10-28,SHORT,True,complete_common_path
000688.SH:R1_A:306730:306729,2025-10-31,SHORT,True,complete_common_path
000688.SH:R1_A:306750:308196,2025-10-31,SHORT,True,complete_common_path
000688.SH:R1_A:306914:293246,2025-10-31,SHORT,True,complete_common_path
000688.SH:R1_A:306988:293308,2025-11-03,SHORT,True,complete_common_path
000688.SH:R1_A:307012:293082,2025-11-03,SHORT,True,complete_common_path
000688.SH:R1_A:307062:313529,2025-11-03,SHORT,True,complete_common_path
000688.SH:R1_A:307454:307453,2025-11-05,SHORT,True,complete_common_path
000688.SH:R1_A:307514:313520,2025-11-05,SHORT,True,complete_common_path
000688.SH:R1_A:307634:277144,2025-11-05,LONG,True,complete_common_path
000688.SH:R1_A:307704:290188,2025-11-06,LONG,True,complete_common_path
000688.SH:R1_A:307771:260992,2025-11-06,LONG,True,complete_common_path
000688.SH:R1_A:309094:309093,2025-11-13,LONG,True,complete_common_path
000688.SH:R1_A:309147:307449,2025-11-14,SHORT,True,complete_common_path
000688.SH:R1_A:309369:309867,2025-11-17,SHORT,True,complete_common_path
000688.SH:R1_A:309413:295738,2025-11-17,SHORT,True,complete_common_path
000688.SH:R1_A:309470:309954,2025-11-17,SHORT,True,complete_common_path
000688.SH:R1_A:309601:271450,2025-11-18,SHORT,True,complete_common_path
000688.SH:R1_A:309973:309972,2025-11-19,SHORT,True,complete_common_path
000688.SH:R1_A:310061:270689,2025-11-19,SHORT,True,complete_common_path
000688.SH:R1_A:310170:273231,2025-11-20,SHORT,True,complete_common_path
000688.SH:R1_A:310256:286970,2025-11-20,SHORT,True,complete_common_path
000688.SH:R1_A:310344:280828,2025-11-21,SHORT,True,complete_common_path
000688.SH:R1_A:310368:285177,2025-11-21,SHORT,True,complete_common_path
000688.SH:R1_A:310422:279690,2025-11-21,SHORT,True,complete_common_path
000688.SH:R1_A:310446:274925,2025-11-21,SHORT,True,complete_common_path
000688.SH:R1_A:310577:270726,2025-11-24,SHORT,True,complete_common_path
000688.SH:R1_A:310643:295024,2025-11-24,SHORT,True,complete_common_path
000688.SH:R1_A:310806:296897,2025-11-25,LONG,True,complete_common_path
000688.SH:R1_A:310908:289781,2025-11-25,LONG,True,complete_common_path
000688.SH:R1_A:310969:274737,2025-11-25,LONG,True,complete_common_path
000688.SH:R1_A:311075:297884,2025-11-26,SHORT,True,complete_common_path
000688.SH:R1_A:311187:275400,2025-11-26,LONG,True,complete_common_path
000688.SH:R1_A:311233:296835,2025-11-26,LONG,True,complete_common_path
000688.SH:R1_A:311349:296941,2025-11-27,LONG,True,complete_common_path
000688.SH:R1_A:311578:289498,2025-11-28,SHORT,True,complete_common_path
000688.SH:R1_A:312488:312487,2025-12-04,SHORT,True,complete_common_path
000688.SH:R1_A:312529:278679,2025-12-04,SHORT,True,complete_common_path
000688.SH:R1_A:312615:270843,2025-12-04,SHORT,True,complete_common_path
000688.SH:R1_A:312762:295728,2025-12-05,SHORT,True,complete_common_path
000688.SH:R1_A:312843:308308,2025-12-05,SHORT,True,complete_common_path
000688.SH:R1_A:313029:270539,2025-12-08,LONG,True,complete_common_path
000688.SH:R1_A:313206:291868,2025-12-09,LONG,True,complete_common_path
000688.SH:R1_A:313941:313940,2025-12-12,SHORT,True,complete_common_path
000688.SH:R1_A:313976:278698,2025-12-12,SHORT,True,complete_common_path
000688.SH:R1_A:314164:306496,2025-12-15,LONG,True,complete_common_path
000688.SH:R1_A:314464:314463,2025-12-16,SHORT,True,complete_common_path
000688.SH:R1_A:314539:274940,2025-12-16,SHORT,True,complete_common_path
000688.SH:R1_A:314580:275711,2025-12-16,SHORT,True,complete_common_path
000688.SH:R1_A:314907:314906,2025-12-18,LONG,True,complete_common_path
000688.SH:R1_A:315423:315420,2025-12-22,LONG,True,complete_common_path
000688.SH:R1_A:315506:276372,2025-12-22,LONG,True,complete_common_path
000688.SH:R1_A:315607:288508,2025-12-23,LONG,True,complete_common_path
000688.SH:R1_A:315702:270329,2025-12-23,LONG,True,complete_common_path
000688.SH:R1_A:316142:316141,2025-12-25,LONG,True,complete_common_path
000688.SH:R1_A:316617:316616,2025-12-29,SHORT,True,complete_common_path
000688.SH:R1_A:316801:278881,2025-12-30,LONG,True,complete_common_path
000688.SH:R1_A:316847:278918,2025-12-30,LONG,True,complete_common_path
000688.SH:R1_A:316992:279060,2025-12-30,LONG,True,complete_common_path
